"STATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","2014-04-27","0.15","0.0","43","50","41"
"USW00014739","2014-04-28","0.00","0.0","47","54","42"
"USW00014739","2014-04-29","0.00","0.0","44","44","42"
"USW00014739","2014-04-30","0.35","0.0","43","45","41"
"USW00014739","2014-05-01","0.62","0.0","49","60","44"
"USW00014739","2014-05-02","0.01","0.0","57","69","50"
"USW00014739","2014-05-03","0.00","0.0","58","67","50"
"USW00014739","2014-05-04","0.00","0.0","57","62","50"
"USW00014739","2014-05-05","0.00","0.0","56","66","50"
"USW00014739","2014-05-06","0.00","0.0","56","64","47"
"USW00014739","2014-05-07","0.00","0.0","55","69","47"
"USW00014739","2014-05-08","0.00","0.0","56","62","48"
"USW00014739","2014-05-09","0.00","0.0","54","59","50"
"USW00014739","2014-05-10","0.34","0.0","66","80","57"
"USW00014739","2014-05-11","0.00","0.0","70","80","62"
"USW00014739","2014-05-12","0.00","0.0","71","85","52"
"USW00014739","2014-05-13","0.00","0.0","54","52","46"
"USW00014739","2014-05-14","0.00","0.0","51","63","46"
"USW00014739","2014-05-15","0.00","0.0","64","77","57"
"USW00014739","2014-05-16","0.06","0.0","65","73","59"
"USW00014739","2014-05-17","0.65","0.0","66","75","58"
"USW00014739","2014-05-18","0.00","0.0","59","63","52"
"USW00014739","2014-05-19","0.05","0.0","59","68","52"
"USW00014739","2014-05-20","0.00","0.0","58","69","53"
"USW00014739","2014-05-21","0.00","0.0","59","65","52"
"USW00014739","2014-05-22","0.25","0.0","55","59","51"
"USW00014739","2014-05-23","0.02","0.0","55","57","52"
"USW00014739","2014-05-24","0.18","0.0","55","61","52"
"USW00014739","2014-05-25","0.00","0.0","56","66","52"
"USW00014739","2014-05-26","0.01","0.0","65","79","55"
"USW00014739","2014-05-27","0.48","0.0","64","74","50"
"USW00014739","2014-05-28","0.08","0.0","49","50","44"
"USW00014739","2014-05-29","0.00","0.0","51","58","43"
"USW00014739","2014-05-30","0.11","0.0","56","66","48"
"USW00014739","2014-05-31","0.00","0.0","55","60","52"
"USW00014739","2014-06-01","0.00","0.0","58","66","51"
"USW00014739","2014-06-02","0.00","0.0","68","83","56"
"USW00014739","2014-06-03","0.00","0.0","65","72","57"
"USW00014739","2014-06-04","0.14","0.0","58","60","55"
"USW00014739","2014-06-05","0.78","0.0","58","60","57"
"USW00014739","2014-06-06","0.00","0.0","65","76","57"
"USW00014739","2014-06-07","0.00","0.0","70","80","61"
"USW00014739","2014-06-08","0.00","0.0","74","81","67"
"USW00014739","2014-06-09","0.00","0.0","73","81","66"
"USW00014739","2014-06-10","0.85","0.0","68","79","59"
"USW00014739","2014-06-11","0.00","0.0","61","63","58"
"USW00014739","2014-06-12","0.00","0.0","61","66","59"
"USW00014739","2014-06-13","0.54","0.0","62","64","59"
"USW00014739","2014-06-14","0.01","0.0","64","77","58"
"USW00014739","2014-06-15","0.00","0.0","69","80","58"
"USW00014739","2014-06-16","0.00","0.0","69","73","62"
"USW00014739","2014-06-17","0.02","0.0","73","84","62"
"USW00014739","2014-06-18","0.00","0.0","78","87","68"
"USW00014739","2014-06-19","0.00","0.0","77","84","67"
"USW00014739","2014-06-20","0.00","0.0","71","77","61"
"USW00014739","2014-06-21","0.00","0.0","65","75","57"
"USW00014739","2014-06-22","0.00","0.0","66","71","59"
"USW00014739","2014-06-23","0.00","0.0","66","77","59"
"USW00014739","2014-06-24","0.00","0.0","71","84","60"
"USW00014739","2014-06-25","0.00","0.0","76","89","66"
"USW00014739","2014-06-26","0.28","0.0","71","81","60"
"USW00014739","2014-06-27","0.00","0.0","66","72","59"
"USW00014739","2014-06-28","0.00","0.0","71","80","59"
"USW00014739","2014-06-29","0.00","0.0","74","86","62"
"USW00014739","2014-06-30","0.00","0.0","76","89","64"
"USW00014739","2014-07-01","0.00","0.0","79","89","69"
"USW00014739","2014-07-02","0.00","0.0","81","91","73"
"USW00014739","2014-07-03","0.28","0.0","80","92","69"
"USW00014739","2014-07-04","1.88","0.0","72","76","64"
"USW00014739","2014-07-05","0.35","0.0","68","80","59"
"USW00014739","2014-07-06","0.00","0.0","76","85","66"
"USW00014739","2014-07-07","0.08","0.0","77","88","69"
"USW00014739","2014-07-08","0.00","0.0","81","92","73"
"USW00014739","2014-07-09","0.00","0.0","79","88","73"
"USW00014739","2014-07-10","0.00","0.0","77","82","66"
"USW00014739","2014-07-11","0.00","0.0","70","73","63"
"USW00014739","2014-07-12","0.00","0.0","70","80","62"
"USW00014739","2014-07-13","0.00","0.0","75","85","68"
"USW00014739","2014-07-14","0.67","0.0","76","86","71"
"USW00014739","2014-07-15","0.00","0.0","76","85","71"
"USW00014739","2014-07-16","0.85","0.0","73","76","69"
"USW00014739","2014-07-17","0.00","0.0","72","81","67"
"USW00014739","2014-07-18","0.00","0.0","72","76","65"
"USW00014739","2014-07-19","0.00","0.0","67","72","63"
"USW00014739","2014-07-20","0.00","0.0","66","72","61"
"USW00014739","2014-07-21","0.00","0.0","66","73","61"
"USW00014739","2014-07-22","0.00","0.0","72","87","63"
"USW00014739","2014-07-23","0.00","0.0","80","92","71"
"USW00014739","2014-07-24","0.00","0.0","73","76","63"
"USW00014739","2014-07-25","0.00","0.0","71","83","62"
"USW00014739","2014-07-26","0.00","0.0","74","85","64"
"USW00014739","2014-07-27","0.35","0.0","71","80","66"
"USW00014739","2014-07-28","0.11","0.0","74","84","65"
"USW00014739","2014-07-29","0.00","0.0","71","79","64"
"USW00014739","2014-07-30","0.00","0.0","70","78","63"
"USW00014739","2014-07-31","0.00","0.0","71","81","62"
"USW00014739","2014-08-01","0.00","0.0","72","82","65"
"USW00014739","2014-08-02","0.03","0.0","68","72","62"
"USW00014739","2014-08-03","0.00","0.0","65","70","62"
"USW00014739","2014-08-04","0.00","0.0","70","80","62"
"USW00014739","2014-08-05","0.00","0.0","76","82","70"
"USW00014739","2014-08-06","0.01","0.0","75","83","70"
"USW00014739","2014-08-07","0.01","0.0","72","79","64"
"USW00014739","2014-08-08","0.00","0.0","71","85","61"
"USW00014739","2014-08-09","0.00","0.0","72","78","65"
"USW00014739","2014-08-10","0.00","0.0","74","80","66"
"USW00014739","2014-08-11","0.00","0.0","73","84","65"
"USW00014739","2014-08-12","0.00","0.0","72","82","64"
"USW00014739","2014-08-13","1.06","0.0","67","69","64"
"USW00014739","2014-08-14","0.00","0.0","68","77","62"
"USW00014739","2014-08-15","0.00","0.0","67","75","60"
"USW00014739","2014-08-16","0.00","0.0","69","78","61"
"USW00014739","2014-08-17","0.00","0.0","71","81","64"
"USW00014739","2014-08-18","0.00","0.0","70","79","62"
"USW00014739","2014-08-19","0.00","0.0","66","74","59"
"USW00014739","2014-08-20","0.00","0.0","67","74","59"
"USW00014739","2014-08-21","0.00","0.0","66","72","60"
"USW00014739","2014-08-22","0.08","0.0","67","72","63"
"USW00014739","2014-08-23","0.00","0.0","66","72","61"
"USW00014739","2014-08-24","0.00","0.0","68","75","63"
"USW00014739","2014-08-25","0.00","0.0","73","81","67"
"USW00014739","2014-08-26","0.00","0.0","74","85","64"
"USW00014739","2014-08-27","0.02","0.0","78","91","67"
"USW00014739","2014-08-28","0.00","0.0","76","82","64"
"USW00014739","2014-08-29","0.00","0.0","66","71","59"
"USW00014739","2014-08-30","0.00","0.0","67","79","58"
"USW00014739","2014-08-31","0.54","0.0","75","85","67"
"USW00014739","2014-09-01","0.00","0.0","77","85","72"
"USW00014739","2014-09-02","0.01","0.0","80","93","71"
"USW00014739","2014-09-03","0.00","0.0","78","85","72"
"USW00014739","2014-09-04","0.00","0.0","75","83","66"
"USW00014739","2014-09-05","0.00","0.0","78","91","67"
"USW00014739","2014-09-06","0.22","0.0","81","92","69"
"USW00014739","2014-09-07","0.15","0.0","69","76","63"
"USW00014739","2014-09-08","0.00","0.0","65","71","59"
"USW00014739","2014-09-09","0.00","0.0","65","69","61"
"USW00014739","2014-09-10","0.00","0.0","64","70","60"
"USW00014739","2014-09-11","0.00","0.0","68","80","62"
"USW00014739","2014-09-12","0.00","0.0","66","68","56"
"USW00014739","2014-09-13","0.13","0.0","60","67","53"
"USW00014739","2014-09-14","0.00","0.0","59","66","52"
"USW00014739","2014-09-15","0.00","0.0","56","67","48"
"USW00014739","2014-09-16","0.00","0.0","59","65","55"
"USW00014739","2014-09-17","0.00","0.0","62","69","54"
"USW00014739","2014-09-18","0.00","0.0","63","75","55"
"USW00014739","2014-09-19","0.00","0.0","54","56","46"
"USW00014739","2014-09-20","0.00","0.0","58","73","47"
"USW00014739","2014-09-21","0.01","0.0","69","82","63"
"USW00014739","2014-09-22","0.00","0.0","69","74","53"
"USW00014739","2014-09-23","0.00","0.0","59","72","50"
"USW00014739","2014-09-24","0.00","0.0","61","66","54"
"USW00014739","2014-09-25","0.00","0.0","58","62","53"
"USW00014739","2014-09-26","0.00","0.0","61","69","54"
"USW00014739","2014-09-27","0.00","0.0","69","81","60"
"USW00014739","2014-09-28","0.00","0.0","71","87","60"
"USW00014739","2014-09-29","0.00","0.0","69","74","57"
"USW00014739","2014-09-30","0.18","0.0","57","57","56"
"USW00014739","2014-10-01","1.16","0.0","57","57","56"
"USW00014739","2014-10-02","0.16","0.0","55","56","51"
"USW00014739","2014-10-03","0.01","0.0","52","55","48"
"USW00014739","2014-10-04","0.35","0.0","55","63","53"
"USW00014739","2014-10-05","0.00","0.0","57","61","49"
"USW00014739","2014-10-06","0.00","0.0","54","67","43"
"USW00014739","2014-10-07","0.01","0.0","62","73","55"
"USW00014739","2014-10-08","0.01","0.0","67","73","58"
"USW00014739","2014-10-09","0.00","0.0","59","66","50"
"USW00014739","2014-10-10","0.00","0.0","57","63","51"
"USW00014739","2014-10-11","0.31","0.0","52","54","47"
"USW00014739","2014-10-12","0.00","0.0","51","59","44"
"USW00014739","2014-10-13","0.00","0.0","53","63","45"
"USW00014739","2014-10-14","0.00","0.0","66","78","57"
"USW00014739","2014-10-15","0.00","0.0","68","81","61"
"USW00014739","2014-10-16","0.63","0.0","67","70","60"
"USW00014739","2014-10-17","0.00","0.0","63","71","57"
"USW00014739","2014-10-18","0.00","0.0","62","71","55"
"USW00014739","2014-10-19","0.00","0.0","53","56","43"
"USW00014739","2014-10-20","0.00","0.0","47","58","39"
"USW00014739","2014-10-21","0.00","0.0","54","62","49"
"USW00014739","2014-10-22","0.87","0.0","53","56","50"
"USW00014739","2014-10-23","2.25","0.0","51","54","48"
"USW00014739","2014-10-24","0.05","0.0","49","52","46"
"USW00014739","2014-10-25","0.00","0.0","53","64","46"
"USW00014739","2014-10-26","0.00","0.0","56","59","47"
"USW00014739","2014-10-27","0.00","0.0","53","63","46"
"USW00014739","2014-10-28","0.00","0.0","53","60","45"
"USW00014739","2014-10-29","0.02","0.0","60","74","52"
"USW00014739","2014-10-30","0.00","0.0","53","59","46"
"USW00014739","2014-10-31","0.00","0.0","49","54","45"
"USW00014739","2014-11-01","0.59","0.0","46","49","39"
"USW00014739","2014-11-02","0.31","0.0","39","42","34"
"USW00014739","2014-11-03","0.00","0.0","43","53","36"
"USW00014739","2014-11-04","0.00","0.0","50","57","45"
"USW00014739","2014-11-05","0.00","0.0","58","66","47"
"USW00014739","2014-11-06","0.59","0.0","50","51","46"
"USW00014739","2014-11-07","0.00","0.0","47","49","39"
"USW00014739","2014-11-08","0.00","0.0","41","48","35"
"USW00014739","2014-11-09","0.00","0.0","47","56","40"
"USW00014739","2014-11-10","0.00","0.0","48","58","37"
"USW00014739","2014-11-11","0.00","0.0","50","63","42"
"USW00014739","2014-11-12","0.00","0.0","53","60","46"
"USW00014739","2014-11-13","0.06","0.0","45","50","38"
"USW00014739","2014-11-14","0.23","0.0","40","44","33"
"USW00014739","2014-11-15","0.00","0.0","35","40","30"
"USW00014739","2014-11-16","0.00","0.0","36","42","29"
"USW00014739","2014-11-17","1.64","0.0","42","48","37"
"USW00014739","2014-11-18","0.00","0.0","39","44","27"
"USW00014739","2014-11-19","0.00","0.0","29","37","24"
"USW00014739","2014-11-20","0.00","0.0","37","48","31"
"USW00014739","2014-11-21","0.00","0.0","32","36","27"
"USW00014739","2014-11-22","0.00","0.0","32","44","24"
"USW00014739","2014-11-23","0.00","0.0","47","59","42"
"USW00014739","2014-11-24","0.28","0.0","53","65","42"
"USW00014739","2014-11-25","0.00","0.0","59","62","48"
"USW00014739","2014-11-26","1.44","0.0","45","50","33"
"USW00014739","2014-11-27","0.02","0.3","36","38","31"
"USW00014739","2014-11-28","0.11","2.3","31","35","27"
"USW00014739","2014-11-29","0.00","0.0","29","34","23"
"USW00014739","2014-11-30","0.00","0.0","42","57","32"
"USW00014739","2014-12-01","0.01","0.0","54","64","39"
"USW00014739","2014-12-02","0.10","0.0","38","42","33"
"USW00014739","2014-12-03","0.44","0.0","44","51","37"
"USW00014739","2014-12-04","0.00","0.0","40","43","30"
"USW00014739","2014-12-05","0.11","0.0","33","42","26"
"USW00014739","2014-12-06","1.09","0.0","41","45","38"
"USW00014739","2014-12-07","0.13","0.0","36","38","21"
"USW00014739","2014-12-08","0.03","0.3","22","29","18"
"USW00014739","2014-12-09","2.90","0.0","38","49","29"
"USW00014739","2014-12-10","0.28","0.0","43","48","38"
"USW00014739","2014-12-11","0.02","0.0","36","39","32"
"USW00014739","2014-12-12","0.00","0.0","34","39","31"
"USW00014739","2014-12-13","0.00","0.0","35","42","32"
"USW00014739","2014-12-14","0.00","0.0","37","45","33"
"USW00014739","2014-12-15","0.00","0.0","36","42","32"
"USW00014739","2014-12-16","0.00","0.0","38","44","35"
"USW00014739","2014-12-17","0.43","0.0","45","49","41"
"USW00014739","2014-12-18","0.01","0.0","41","44","36"
"USW00014739","2014-12-19","0.00","0.0","36","37","29"
"USW00014739","2014-12-20","0.00","0.0","30","36","27"
"USW00014739","2014-12-21","0.00","0.0","33","36","30"
"USW00014739","2014-12-22","0.05","0.0","37","44","33"
"USW00014739","2014-12-23","0.25","0.0","44","47","42"
"USW00014739","2014-12-24","0.56","0.0","44","46","41"
"USW00014739","2014-12-25","0.14","0.0","50","59","44"
"USW00014739","2014-12-26","0.00","0.0","44","50","37"
"USW00014739","2014-12-27","0.00","0.0","44","52","38"
"USW00014739","2014-12-28","0.01","0.0","46","52","40"
"USW00014739","2014-12-29","0.00","0.0","39","41","30"
"USW00014739","2014-12-30","0.00","0.0","28","30","22"
"USW00014739","2014-12-31","0.00","0.0","24","30","20"
"USW00014739","2015-01-01","0.00","0.0","26","33","22"
"USW00014739","2015-01-02","0.00","0.0","34","41","31"
"USW00014739","2015-01-03","0.62","1.4","28","37","22"
"USW00014739","2015-01-04","0.57","0.0","38","52","35"
"USW00014739","2015-01-05","0.00","0.0","40","50","17"
"USW00014739","2015-01-06","0.02","0.2","17","18","15"
"USW00014739","2015-01-07","0.00","0.0","19","26","4"
"USW00014739","2015-01-08","0.00","0.0","8","19","-1"
"USW00014739","2015-01-09","0.01","0.2","23","30","19"
"USW00014739","2015-01-10","0.00","0.0","22","24","17"
"USW00014739","2015-01-11","0.00","0.0","21","33","15"
"USW00014739","2015-01-12","0.20","0.0","35","38","33"
"USW00014739","2015-01-13","0.00","0.0","27","35","15"
"USW00014739","2015-01-14","0.00","0.0","18","25","14"
"USW00014739","2015-01-15","0.12","0.8","26","31","25"
"USW00014739","2015-01-16","0.00","0.0","28","38","15"
"USW00014739","2015-01-17","0.00","0.0","16","22","9"
"USW00014739","2015-01-18","0.15","0.0","32","51","20"
"USW00014739","2015-01-19","0.00","0.0","42","46","32"
"USW00014739","2015-01-20","0.00","0.0","33","39","27"
"USW00014739","2015-01-21","0.00","0.0","27","34","22"
"USW00014739","2015-01-22","0.00","0.0","32","37","29"
"USW00014739","2015-01-23","0.00","0.0","31","37","24"
"USW00014739","2015-01-24","0.71","5.1","32","34","31"
"USW00014739","2015-01-25","0.00","0.0","33","38","19"
"USW00014739","2015-01-26","0.10","2.3","20","29","11"
"USW00014739","2015-01-27","0.95","22.1","18","19","14"
"USW00014739","2015-01-28","0.01","0.2","17","24","13"
"USW00014739","2015-01-29","0.00","0.0","21","32","10"
"USW00014739","2015-01-30","0.06","0.7","31","34","19"
"USW00014739","2015-01-31","0.05","1.3","18","21","11"
"USW00014739","2015-02-01","0.00","0.0","19","30","12"
"USW00014739","2015-02-02","0.78","16.2","20","31","10"
"USW00014739","2015-02-03","0.00","0.0","13","22","6"
"USW00014739","2015-02-04","0.01","0.0","23","38","14"
"USW00014739","2015-02-05","0.09","0.8","31","36","7"
"USW00014739","2015-02-06","0.00","0.0","12","21","5"
"USW00014739","2015-02-07","0.07","0.9","23","29","16"
"USW00014739","2015-02-08","0.37","7.4","26","29","13"
"USW00014739","2015-02-09","0.88","14.8","17","25","14"
"USW00014739","2015-02-10","0.05","0.7","20","30","14"
"USW00014739","2015-02-11","0.01","0.5","22","25","14"
"USW00014739","2015-02-12","0.03","1.0","21","30","16"
"USW00014739","2015-02-13","0.00","0.0","16","22","7"
"USW00014739","2015-02-14","0.23","3.2","13","30","3"
"USW00014739","2015-02-15","0.39","13.0","19","20","-2"
"USW00014739","2015-02-16","0.00","0.0","6","19","-3"
"USW00014739","2015-02-17","0.02","0.6","15","23","10"
"USW00014739","2015-02-18","0.01","0.0","23","29","17"
"USW00014739","2015-02-19","0.06","2.4","25","30","10"
"USW00014739","2015-02-20","0.00","0.0","11","20","5"
"USW00014739","2015-02-21","0.17","1.1","17","34","4"
"USW00014739","2015-02-22","0.11","0.1","33","39","28"
"USW00014739","2015-02-23","0.00","0.0","27","33","4"
"USW00014739","2015-02-24","0.00","0.0","9","19","2"
"USW00014739","2015-02-25","0.07","1.9","23","35","14"
"USW00014739","2015-02-26","0.02","0.2","21","22","17"
"USW00014739","2015-02-27","0.00","0.0","20","27","15"
"USW00014739","2015-02-28","0.00","0.0","21","31","12"
"USW00014739","2015-03-01","0.17","1.9","23","30","12"
"USW00014739","2015-03-02","0.01","0.2","30","37","26"
"USW00014739","2015-03-03","0.26","1.6","26","33","20"
"USW00014739","2015-03-04","0.02","0.0","36","43","33"
"USW00014739","2015-03-05","0.00","0.0","33","39","18"
"USW00014739","2015-03-06","0.00","0.0","18","24","9"
"USW00014739","2015-03-07","0.00","0.0","25","38","17"
"USW00014739","2015-03-08","0.00","0.0","33","42","24"
"USW00014739","2015-03-09","0.00","0.0","37","48","26"
"USW00014739","2015-03-10","0.06","0.0","39","48","31"
"USW00014739","2015-03-11","0.01","0.0","46","57","37"
"USW00014739","2015-03-12","0.00","0.0","39","43","25"
"USW00014739","2015-03-13","0.00","0.0","30","40","24"
"USW00014739","2015-03-14","0.80","0.0","34","39","31"
"USW00014739","2015-03-15","0.27","2.9","36","41","27"
"USW00014739","2015-03-16","0.00","0.0","33","45","26"
"USW00014739","2015-03-17","0.14","0.0","39","51","28"
"USW00014739","2015-03-18","0.00","0.0","27","30","22"
"USW00014739","2015-03-19","0.00","0.0","25","34","19"
"USW00014739","2015-03-20","0.05","0.5","27","32","23"
"USW00014739","2015-03-21","0.09","1.2","30","41","28"
"USW00014739","2015-03-22","0.00","0.0","32","39","21"
"USW00014739","2015-03-23","0.00","0.0","24","33","18"
"USW00014739","2015-03-24","0.00","0.0","27","35","20"
"USW00014739","2015-03-25","0.04","0.0","35","49","28"
"USW00014739","2015-03-26","0.80","0.0","44","56","38"
"USW00014739","2015-03-27","0.21","0.0","42","44","37"
"USW00014739","2015-03-28","0.12","0.3","36","40","30"
"USW00014739","2015-03-29","0.00","0.0","33","42","26"
"USW00014739","2015-03-30","0.00","0.0","36","45","30"
"USW00014739","2015-03-31","0.00","0.0","42","50","37"
"USW00014739","2015-04-01","0.00","0.0","39","47","30"
"USW00014739","2015-04-02","0.00","0.0","43","61","30"
"USW00014739","2015-04-03","0.03","0.0","54","59","45"
"USW00014739","2015-04-04","0.39","0.0","47","52","36"
"USW00014739","2015-04-05","0.00","0.0","39","49","32"
"USW00014739","2015-04-06","0.00","0.0","39","42","36"
"USW00014739","2015-04-07","0.03","0.0","39","42","36"
"USW00014739","2015-04-08","0.26","0.0","37","42","34"
"USW00014739","2015-04-09","0.09","0.0","35","37","33"
"USW00014739","2015-04-10","0.09","0.0","40","55","36"
"USW00014739","2015-04-11","0.00","0.0","53","57","42"
"USW00014739","2015-04-12","0.00","0.0","51","68","39"
"USW00014739","2015-04-13","0.00","0.0","56","69","41"
"USW00014739","2015-04-14","0.01","0.0","59","65","52"
"USW00014739","2015-04-15","0.00","0.0","58","67","50"
"USW00014739","2015-04-16","0.00","0.0","50","60","41"
"USW00014739","2015-04-17","0.06","0.0","54","65","47"
"USW00014739","2015-04-18","0.00","0.0","53","60","43"
"USW00014739","2015-04-19","0.00","0.0","46","50","41"
"USW00014739","2015-04-20","0.61","0.0","43","51","41"
"USW00014739","2015-04-21","0.54","0.0","56","65","46"
"USW00014739","2015-04-22","0.00","0.0","56","67","43"
"USW00014739","2015-04-23","0.00","0.0","47","51","38"
"USW00014739","2015-04-24","0.00","0.0","43","50","37"
"USW00014739","2015-04-25","0.00","0.0","45","56","36"
"USW00014739","2015-04-26","0.00","0.0","48","56","43"
"USW00014739","2015-04-27","0.10","0.0","51","57","45"
"USW00014739","2015-04-28","0.07","0.0","49","64","42"
"USW00014739","2015-04-29","0.00","0.0","51","54","48"
"USW00014739","2015-04-30","0.00","0.0","50","55","44"
"USW00014739","2015-05-01","0.00","0.0","45","49","39"
"USW00014739","2015-05-02","0.00","0.0","43","50","39"
"USW00014739","2015-05-03","0.00","0.0","53","67","45"
"USW00014739","2015-05-04","0.00","0.0","63","84","49"
"USW00014739","2015-05-05","0.02","0.0","66","70","54"
"USW00014739","2015-05-06","0.00","0.0","61","73","52"
"USW00014739","2015-05-07","0.00","0.0","65","79","53"
"USW00014739","2015-05-08","0.00","0.0","60","71","46"
"USW00014739","2015-05-09","0.00","0.0","51","71","46"
"USW00014739","2015-05-10","0.00","0.0","71","89","59"
"USW00014739","2015-05-11","0.00","0.0","68","80","50"
"USW00014739","2015-05-12","0.02","0.0","57","87","48"
"USW00014739","2015-05-13","0.00","0.0","64","69","53"
"USW00014739","2015-05-14","0.00","0.0","58","69","49"
"USW00014739","2015-05-15","0.00","0.0","59","67","48"
"USW00014739","2015-05-16","0.00","0.0","61","71","55"
"USW00014739","2015-05-17","0.00","0.0","61","67","52"
"USW00014739","2015-05-18","0.00","0.0","53","58","49"
"USW00014739","2015-05-19","0.27","0.0","56","65","52"
"USW00014739","2015-05-20","0.00","0.0","61","66","51"
"USW00014739","2015-05-21","0.00","0.0","57","67","45"
"USW00014739","2015-05-22","0.00","0.0","62","76","52"
"USW00014739","2015-05-23","0.00","0.0","56","65","44"
"USW00014739","2015-05-24","0.00","0.0","65","83","51"
"USW00014739","2015-05-25","0.00","0.0","70","81","58"
"USW00014739","2015-05-26","0.00","0.0","73","87","64"
"USW00014739","2015-05-27","0.00","0.0","74","85","65"
"USW00014739","2015-05-28","0.00","0.0","74","86","64"
"USW00014739","2015-05-29","0.00","0.0","67","72","55"
"USW00014739","2015-05-30","0.00","0.0","69","88","58"
"USW00014739","2015-05-31","0.91","0.0","67","77","48"
"USW00014739","2015-06-01","0.38","0.0","48","49","47"
"USW00014739","2015-06-02","0.74","0.0","47","49","46"
"USW00014739","2015-06-03","0.00","0.0","50","56","47"
"USW00014739","2015-06-04","0.00","0.0","52","58","49"
"USW00014739","2015-06-05","0.00","0.0","54","59","50"
"USW00014739","2015-06-06","0.09","0.0","58","67","52"
"USW00014739","2015-06-07","0.00","0.0","59","67","53"
"USW00014739","2015-06-08","0.00","0.0","63","76","53"
"USW00014739","2015-06-09","0.00","0.0","69","78","64"
"USW00014739","2015-06-10","0.00","0.0","71","82","62"
"USW00014739","2015-06-11","0.00","0.0","75","88","64"
"USW00014739","2015-06-12","0.00","0.0","74","79","65"
"USW00014739","2015-06-13","0.00","0.0","73","85","64"
"USW00014739","2015-06-14","0.00","0.0","70","74","62"
"USW00014739","2015-06-15","0.40","0.0","58","63","54"
"USW00014739","2015-06-16","0.00","0.0","59","71","56"
"USW00014739","2015-06-17","0.00","0.0","66","69","59"
"USW00014739","2015-06-18","0.00","0.0","65","76","57"
"USW00014739","2015-06-19","0.00","0.0","69","86","63"
"USW00014739","2015-06-20","0.04","0.0","65","75","58"
"USW00014739","2015-06-21","1.72","0.0","66","76","60"
"USW00014739","2015-06-22","0.00","0.0","66","77","61"
"USW00014739","2015-06-23","0.01","0.0","72","88","60"
"USW00014739","2015-06-24","0.00","0.0","76","84","67"
"USW00014739","2015-06-25","0.00","0.0","73","81","64"
"USW00014739","2015-06-26","0.00","0.0","68","72","59"
"USW00014739","2015-06-27","0.20","0.0","63","68","57"
"USW00014739","2015-06-28","1.43","0.0","59","59","52"
"USW00014739","2015-06-29","0.00","0.0","60","75","53"
"USW00014739","2015-06-30","0.00","0.0","68","75","60"
"USW00014739","2015-07-01","0.54","0.0","69","82","62"
"USW00014739","2015-07-02","0.00","0.0","72","80","64"
"USW00014739","2015-07-03","0.00","0.0","71","76","63"
"USW00014739","2015-07-04","0.00","0.0","67","72","62"
"USW00014739","2015-07-05","0.00","0.0","71","83","61"
"USW00014739","2015-07-06","0.00","0.0","75","80","68"
"USW00014739","2015-07-07","0.02","0.0","74","84","65"
"USW00014739","2015-07-08","0.00","0.0","79","88","69"
"USW00014739","2015-07-09","0.15","0.0","69","69","63"
"USW00014739","2015-07-10","1.12","0.0","67","77","60"
"USW00014739","2015-07-11","0.00","0.0","75","83","68"
"USW00014739","2015-07-12","0.00","0.0","80","89","72"
"USW00014739","2015-07-13","0.00","0.0","75","77","67"
"USW00014739","2015-07-14","0.03","0.0","71","82","65"
"USW00014739","2015-07-15","0.00","0.0","74","82","67"
"USW00014739","2015-07-16","0.00","0.0","65","68","59"
"USW00014739","2015-07-17","0.00","0.0","67","75","60"
"USW00014739","2015-07-18","0.14","0.0","70","78","64"
"USW00014739","2015-07-19","0.00","0.0","78","90","71"
"USW00014739","2015-07-20","0.00","0.0","83","92","70"
"USW00014739","2015-07-21","0.00","0.0","78","81","70"
"USW00014739","2015-07-22","0.00","0.0","76","84","69"
"USW00014739","2015-07-23","0.00","0.0","74","82","67"
"USW00014739","2015-07-24","0.01","0.0","72","81","66"
"USW00014739","2015-07-25","0.00","0.0","66","69","62"
"USW00014739","2015-07-26","0.00","0.0","68","79","63"
"USW00014739","2015-07-27","0.06","0.0","75","86","68"
"USW00014739","2015-07-28","0.00","0.0","75","86","70"
"USW00014739","2015-07-29","0.00","0.0","80","92","71"
"USW00014739","2015-07-30","0.02","0.0","83","91","74"
"USW00014739","2015-07-31","0.00","0.0","80","89","73"
"USW00014739","2015-08-01","0.00","0.0","79","90","68"
"USW00014739","2015-08-02","0.00","0.0","78","88","68"
"USW00014739","2015-08-03","0.00","0.0","78","90","68"
"USW00014739","2015-08-04","0.49","0.0","76","89","66"
"USW00014739","2015-08-05","0.00","0.0","75","85","65"
"USW00014739","2015-08-06","0.00","0.0","74","82","65"
"USW00014739","2015-08-07","0.00","0.0","70","73","64"
"USW00014739","2015-08-08","0.00","0.0","67","76","61"
"USW00014739","2015-08-09","0.00","0.0","66","73","62"
"USW00014739","2015-08-10","0.00","0.0","70","83","63"
"USW00014739","2015-08-11","0.83","0.0","68","72","64"
"USW00014739","2015-08-12","0.00","0.0","75","85","68"
"USW00014739","2015-08-13","0.00","0.0","73","82","66"
"USW00014739","2015-08-14","0.00","0.0","75","86","63"
"USW00014739","2015-08-15","0.08","0.0","76","91","68"
"USW00014739","2015-08-16","0.00","0.0","75","90","67"
"USW00014739","2015-08-17","0.00","0.0","80","91","71"
"USW00014739","2015-08-18","0.14","0.0","78","87","71"
"USW00014739","2015-08-19","0.00","0.0","78","88","71"
"USW00014739","2015-08-20","0.00","0.0","73","78","68"
